date,area_type,area_code,area_name,metric,metric_name,value
2021-02-24,nation,S92000003,Scotland,newAdmissions,New admissions,57.0
2021-02-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,15.0
2021-02-25,nation,S92000003,Scotland,newAdmissions,New admissions,51.0
2021-02-25,nation,W92000004,Wales,newAdmissions,New admissions,69.0
2021-02-25,nation,E92000001,England,newAdmissions,New admissions,832.0
2021-02-26,nation,E92000001,England,newAdmissions,New admissions,718.0
2021-02-26,nation,W92000004,Wales,newAdmissions,New admissions,66.0
2021-02-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2021-02-26,nation,S92000003,Scotland,newAdmissions,New admissions,62.0
2021-02-27,nation,W92000004,Wales,newAdmissions,New admissions,55.0
2021-02-27,nation,S92000003,Scotland,newAdmissions,New admissions,50.0
2021-02-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-02-27,nation,E92000001,England,newAdmissions,New admissions,624.0
2021-02-28,nation,E92000001,England,newAdmissions,New admissions,662.0
2021-02-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2021-02-28,nation,S92000003,Scotland,newAdmissions,New admissions,54.0
2021-02-28,nation,W92000004,Wales,newAdmissions,New admissions,47.0
2021-03-01,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2021-03-01,nation,S92000003,Scotland,newAdmissions,New admissions,68.0
2021-03-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2021-03-01,nation,E92000001,England,newAdmissions,New admissions,704.0
2021-03-02,nation,E92000001,England,newAdmissions,New admissions,683.0
2021-03-02,nation,S92000003,Scotland,newAdmissions,New admissions,64.0
2021-03-02,nation,W92000004,Wales,newAdmissions,New admissions,73.0
2021-03-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,14.0
2021-03-03,nation,W92000004,Wales,newAdmissions,New admissions,52.0
2021-03-03,nation,S92000003,Scotland,newAdmissions,New admissions,40.0
2021-03-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,14.0
2021-03-03,nation,E92000001,England,newAdmissions,New admissions,607.0
2021-03-04,nation,E92000001,England,newAdmissions,New admissions,596.0
2021-03-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2021-03-04,nation,S92000003,Scotland,newAdmissions,New admissions,46.0
2021-03-04,nation,W92000004,Wales,newAdmissions,New admissions,50.0
2021-03-05,nation,S92000003,Scotland,newAdmissions,New admissions,38.0
2021-03-05,nation,W92000004,Wales,newAdmissions,New admissions,61.0
2021-03-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,9.0
2021-03-05,nation,E92000001,England,newAdmissions,New admissions,487.0
2021-03-06,nation,E92000001,England,newAdmissions,New admissions,528.0
2021-03-06,nation,W92000004,Wales,newAdmissions,New admissions,61.0
2021-03-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,11.0
2021-03-06,nation,S92000003,Scotland,newAdmissions,New admissions,34.0
2021-03-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2021-03-07,nation,W92000004,Wales,newAdmissions,New admissions,39.0
2021-03-07,nation,S92000003,Scotland,newAdmissions,New admissions,23.0
2021-03-07,nation,E92000001,England,newAdmissions,New admissions,461.0
2021-03-08,nation,E92000001,England,newAdmissions,New admissions,501.0
2021-03-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-03-08,nation,S92000003,Scotland,newAdmissions,New admissions,33.0
2021-03-08,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2021-03-09,nation,S92000003,Scotland,newAdmissions,New admissions,45.0
2021-03-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2021-03-09,nation,W92000004,Wales,newAdmissions,New admissions,40.0
2021-03-09,nation,E92000001,England,newAdmissions,New admissions,483.0
2021-03-10,nation,E92000001,England,newAdmissions,New admissions,494.0
2021-03-10,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2021-03-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,12.0
2021-03-10,nation,S92000003,Scotland,newAdmissions,New admissions,34.0
2021-03-11,nation,W92000004,Wales,newAdmissions,New admissions,48.0
2021-03-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,12.0
2021-03-11,nation,S92000003,Scotland,newAdmissions,New admissions,34.0
2021-03-11,nation,E92000001,England,newAdmissions,New admissions,449.0
2021-03-12,nation,E92000001,England,newAdmissions,New admissions,386.0
2021-03-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-03-12,nation,W92000004,Wales,newAdmissions,New admissions,39.0
2021-03-12,nation,S92000003,Scotland,newAdmissions,New admissions,38.0
2021-03-13,nation,W92000004,Wales,newAdmissions,New admissions,36.0
2021-03-13,nation,S92000003,Scotland,newAdmissions,New admissions,29.0
2021-03-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-03-13,nation,E92000001,England,newAdmissions,New admissions,385.0
2021-03-14,nation,E92000001,England,newAdmissions,New admissions,357.0
2021-03-14,nation,W92000004,Wales,newAdmissions,New admissions,40.0
2021-03-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,7.0
2021-03-14,nation,S92000003,Scotland,newAdmissions,New admissions,25.0
2021-03-15,nation,S92000003,Scotland,newAdmissions,New admissions,40.0
2021-03-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,7.0
2021-03-15,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2021-03-15,nation,E92000001,England,newAdmissions,New admissions,431.0
2021-03-16,nation,E92000001,England,newAdmissions,New admissions,364.0
2021-03-16,nation,S92000003,Scotland,newAdmissions,New admissions,25.0
2021-03-16,nation,W92000004,Wales,newAdmissions,New admissions,39.0
2021-03-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-03-17,nation,W92000004,Wales,newAdmissions,New admissions,55.0
2021-03-17,nation,S92000003,Scotland,newAdmissions,New admissions,35.0
2021-03-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-03-17,nation,E92000001,England,newAdmissions,New admissions,343.0
2021-03-18,nation,E92000001,England,newAdmissions,New admissions,351.0
2021-03-18,nation,S92000003,Scotland,newAdmissions,New admissions,32.0
2021-03-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-03-18,nation,W92000004,Wales,newAdmissions,New admissions,59.0
2021-03-19,nation,W92000004,Wales,newAdmissions,New admissions,57.0
2021-03-19,nation,S92000003,Scotland,newAdmissions,New admissions,22.0
2021-03-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-03-19,nation,E92000001,England,newAdmissions,New admissions,283.0
2021-03-20,nation,E92000001,England,newAdmissions,New admissions,287.0
2021-03-20,nation,S92000003,Scotland,newAdmissions,New admissions,19.0
2021-03-20,nation,W92000004,Wales,newAdmissions,New admissions,51.0
2021-03-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,3.0
2021-03-21,nation,S92000003,Scotland,newAdmissions,New admissions,29.0
2021-03-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,9.0
2021-03-21,nation,W92000004,Wales,newAdmissions,New admissions,43.0
2021-03-21,nation,E92000001,England,newAdmissions,New admissions,279.0
2021-03-22,nation,E92000001,England,newAdmissions,New admissions,294.0
2021-03-22,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2021-03-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-03-22,nation,S92000003,Scotland,newAdmissions,New admissions,32.0
2021-03-23,nation,S92000003,Scotland,newAdmissions,New admissions,28.0
2021-03-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2021-03-23,nation,W92000004,Wales,newAdmissions,New admissions,37.0
2021-03-23,nation,E92000001,England,newAdmissions,New admissions,295.0
2021-03-24,nation,E92000001,England,newAdmissions,New admissions,277.0
2021-03-24,nation,S92000003,Scotland,newAdmissions,New admissions,28.0
2021-03-24,nation,W92000004,Wales,newAdmissions,New admissions,35.0
2021-03-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-03-25,nation,S92000003,Scotland,newAdmissions,New admissions,30.0
2021-03-25,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2021-03-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,5.0
2021-03-25,nation,E92000001,England,newAdmissions,New admissions,288.0
2021-03-26,nation,E92000001,England,newAdmissions,New admissions,245.0
2021-03-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-03-26,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2021-03-26,nation,S92000003,Scotland,newAdmissions,New admissions,23.0
2021-03-27,nation,W92000004,Wales,newAdmissions,New admissions,29.0
2021-03-27,nation,S92000003,Scotland,newAdmissions,New admissions,20.0
2021-03-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,5.0
2021-03-27,nation,E92000001,England,newAdmissions,New admissions,217.0
2021-03-28,nation,E92000001,England,newAdmissions,New admissions,221.0
2021-03-28,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2021-03-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,5.0
2021-03-28,nation,S92000003,Scotland,newAdmissions,New admissions,25.0
2021-03-29,nation,S92000003,Scotland,newAdmissions,New admissions,22.0
2021-03-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-03-29,nation,W92000004,Wales,newAdmissions,New admissions,11.0
2021-03-29,nation,E92000001,England,newAdmissions,New admissions,206.0
2021-03-30,nation,E92000001,England,newAdmissions,New admissions,217.0
2021-03-30,nation,S92000003,Scotland,newAdmissions,New admissions,20.0
2021-03-30,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2021-03-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,3.0
2021-03-31,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2021-03-31,nation,S92000003,Scotland,newAdmissions,New admissions,22.0
2021-03-31,nation,N92000002,Northern Ireland,newAdmissions,New admissions,2.0
2021-03-31,nation,E92000001,England,newAdmissions,New admissions,225.0
2021-04-01,nation,E92000001,England,newAdmissions,New admissions,180.0
2021-04-01,nation,S92000003,Scotland,newAdmissions,New admissions,23.0
2021-04-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-04-01,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2021-04-02,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2021-04-02,nation,S92000003,Scotland,newAdmissions,New admissions,25.0
2021-04-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,7.0
2021-04-02,nation,E92000001,England,newAdmissions,New admissions,178.0
2021-04-03,nation,E92000001,England,newAdmissions,New admissions,179.0
2021-04-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,6.0
2021-04-03,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2021-04-03,nation,S92000003,Scotland,newAdmissions,New admissions,16.0
2021-04-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,3.0
2021-04-04,nation,S92000003,Scotland,newAdmissions,New admissions,15.0
2021-04-04,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2021-04-04,nation,E92000001,England,newAdmissions,New admissions,156.0
2021-04-05,nation,E92000001,England,newAdmissions,New admissions,188.0
2021-04-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,1.0
2021-04-05,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2021-04-05,nation,S92000003,Scotland,newAdmissions,New admissions,31.0
2021-04-06,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2021-04-06,nation,S92000003,Scotland,newAdmissions,New admissions,18.0
2021-04-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2021-04-06,nation,E92000001,England,newAdmissions,New admissions,183.0
2021-04-07,nation,E92000001,England,newAdmissions,New admissions,189.0
2021-04-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,5.0
2021-04-07,nation,S92000003,Scotland,newAdmissions,New admissions,22.0
2021-04-07,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2021-04-08,nation,S92000003,Scotland,newAdmissions,New admissions,20.0
2021-04-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,2.0
2021-04-08,nation,W92000004,Wales,newAdmissions,New admissions,16.0
2021-04-08,nation,E92000001,England,newAdmissions,New admissions,167.0
2021-04-09,nation,E92000001,England,newAdmissions,New admissions,167.0
2021-04-09,nation,S92000003,Scotland,newAdmissions,New admissions,21.0
2021-04-09,nation,W92000004,Wales,newAdmissions,New admissions,16.0
2021-04-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,2.0
2021-04-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2021-04-10,nation,S92000003,Scotland,newAdmissions,New admissions,13.0
2021-04-10,nation,W92000004,Wales,newAdmissions,New admissions,13.0
2021-04-10,nation,E92000001,England,newAdmissions,New admissions,151.0
2021-04-11,nation,E92000001,England,newAdmissions,New admissions,175.0
2021-04-11,nation,S92000003,Scotland,newAdmissions,New admissions,14.0
2021-04-11,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2021-04-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2021-04-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,1.0
2021-04-12,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2021-04-12,nation,S92000003,Scotland,newAdmissions,New admissions,12.0
2021-04-12,nation,E92000001,England,newAdmissions,New admissions,173.0
2021-04-13,nation,E92000001,England,newAdmissions,New admissions,153.0
2021-04-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2021-04-13,nation,S92000003,Scotland,newAdmissions,New admissions,12.0
2021-04-13,nation,W92000004,Wales,newAdmissions,New admissions,11.0
2021-04-14,nation,S92000003,Scotland,newAdmissions,New admissions,16.0
2021-04-14,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2021-04-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,2.0
2021-04-14,nation,E92000001,England,newAdmissions,New admissions,156.0
2021-04-15,nation,E92000001,England,newAdmissions,New admissions,127.0
2021-04-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,3.0
2021-04-15,nation,W92000004,Wales,newAdmissions,New admissions,16.0
2021-04-15,nation,S92000003,Scotland,newAdmissions,New admissions,14.0
2021-04-16,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2021-04-16,nation,S92000003,Scotland,newAdmissions,New admissions,15.0
2021-04-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2021-04-16,nation,E92000001,England,newAdmissions,New admissions,118.0
2021-04-17,nation,E92000001,England,newAdmissions,New admissions,135.0
2021-04-17,nation,S92000003,Scotland,newAdmissions,New admissions,11.0
2021-04-17,nation,W92000004,Wales,newAdmissions,New admissions,10.0
2021-04-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,2.0
2021-04-18,nation,S92000003,Scotland,newAdmissions,New admissions,12.0
2021-04-18,nation,W92000004,Wales,newAdmissions,New admissions,15.0
2021-04-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,0.0
2021-04-18,nation,E92000001,England,newAdmissions,New admissions,112.0
2021-04-19,nation,E92000001,England,newAdmissions,New admissions,138.0
2021-04-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,2.0
2021-04-19,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2021-04-19,nation,S92000003,Scotland,newAdmissions,New admissions,16.0
2021-04-20,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2021-04-20,nation,S92000003,Scotland,newAdmissions,New admissions,10.0
2021-04-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,3.0
2021-04-20,nation,E92000001,England,newAdmissions,New admissions,98.0
2021-04-21,nation,E92000001,England,newAdmissions,New admissions,126.0
2021-04-21,nation,S92000003,Scotland,newAdmissions,New admissions,14.0
2021-04-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,8.0
2021-04-21,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2021-04-22,nation,S92000003,Scotland,newAdmissions,New admissions,13.0
2021-04-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,3.0
2021-04-22,nation,W92000004,Wales,newAdmissions,New admissions,13.0
2021-04-22,nation,E92000001,England,newAdmissions,New admissions,92.0
2021-04-23,nation,E92000001,England,newAdmissions,New admissions,124.0
2021-04-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,4.0
2021-04-23,nation,S92000003,Scotland,newAdmissions,New admissions,14.0
2021-04-23,nation,W92000004,Wales,newAdmissions,New admissions,10.0
